Bennett Memorial Diocesan School,1.529166876087348812885919810358695965156854803008
"St John the Baptist Roman Catholic Primary School, Dartmouth",1.6783299606860749677666963704469522810433916009016
Trenance Learning Academy,1.5589768468319358906693488688100500354421887962658
Wilson's School,2.1016548320620350676526224489956430395800948815562
Rugby High School,1.529166876087348812885919810358695965156854803008
Southwark Primary School,2.1647422872163881154259429013464701355292030830141
Darrick Wood Infant School,1.6255318156514678306491316566089960867697372126659
Skipton Girls' High School,1.6576261653218165398720188387029763501887022923767
St Anne's Catholic Primary School,1.6975421831780219635963575600515899834560829402682
St Giles Academy,1.5361995070467516550803619167596393067107965272499
Alban Church of England Academy,1.598006223832642384305160721800268209618034305861
Smith's Wood Primary Academy,1.6809522427871681523778435766006805060943261935217
Lindley Junior School,1.5361995070467516550803619167596393067107965272499
Sidegate Primary School,1.6581749030019839167888566245502697773629339245058
Short Stay School for Norfolk,3.0144585195113048635995263494641511769204921642742
Winchcombe Abbey Church of England Primary School,1.5589768468319358906693488688100500354421887962658
Scout Road Academy,1.6251939124761362774774425740978940548524337064988
"St Mary's Catholic Primary School, Buckfast",1.7743569970748624323582191341861503707389705043923
Corpus Christi Catholic Primary School,1.5922543312417018606592402627095230611059630044659
Wilmington Grammar School for Girls,1.5422893028130237318979714583614864871401713348123
The Academy at Shotton Hall,1.9937861073160350025975696845638526209430698691079
Totley Primary School,1.6511422720425810745944145181493264358089922002639
King Edward VI Aston School,2.0328154843167414962333815375540707951189153787032
Coleridge Community College,2.6456135556605965631844176764914342367598713896934
Uppingham Community College,1.5720992735576108096814005168128405574255053280701
Christ Church & Saint Peter's Cofe Primary School,2.062625455061328574016810596005424865404249371961
Corby Business Academy,2.1679133069976486769539278933474917877543693077634
The Hastings Academy,2.2370491486268605790516461482361613353688228008094
The Heath School,2.1445872295322970644481031554497876318487454066184
The Commonweal School,2.138497433766024987630493613847940451419370599056
Malcolm Arnold Academy,1.598006223832642384305160721800268209618034305861
Rossett School,2.1704941798073286390718633604372152840412743844093
Spires Academy,2.1147772587877099866646740969984335615634114133606
Manchester Enterprise Academy,2.2569077124270332993510085506857465358960064870122
Ash Trees Academy,3.0320888987233477877477363247118108863470765424073
Shipston-on-Stour Primary School,1.5835422533743365992304835149539476556256536042834
Haberdashers' Aske's Crayford Academy,1.9639761365714479248141406261124985506577358758501
Darrick Wood School,2.0328154843167414962333815375540707951189153787032
Beverley Grammar School,1.5720992735576108096814005168128405574255053280701
Ludgvan School,1.4603275283420552414666788989171237206956753001549
Hadleigh High School,2.0328154843167414962333815375540707951189153787032
Ribston Hall High School,1.529166876087348812885919810358695965156854803008
Valley Primary School,1.6809522427871681523778435766006805060943261935217
Sacred Heart Catholic Primary School,1.529166876087348812885919810358695965156854803008
Runwell Community Primary School,1.6809522427871681523778435766006805060943261935217
Wymondham High Academy,1.529166876087348812885919810358695965156854803008
Gloucester Academy,2.2665626254875293261565978632404181025008828038743
Kingsbridge Academy,2.0398481152761443384278236439550141366728571029451
Queen Mary's Grammar School,2.0328154843167414962333815375540707951189153787032
Ambergate Sports College,3.0144585195113048635995263494641511769204921642742
Warren Mead Junior School,1.529166876087348812885919810358695965156854803008
Pewsey Vale School,2.1086874630214379098470645553965863811340366057982
Kesgrave High School,1.5361995070467516550803619167596393067107965272499
The Oldham Academy North,2.3686794576425888675657301685814633726258365149274
Yealmpton Primary School,1.5720992735576108096814005168128405574255053280701
Pinkwell Primary School,1.6975421831780219635963575600515899834560829402682
North Oxfordshire Academy,2.1314648028066221454360515074469971098654288748141
The Robert Drake Primary School,1.5660094777913387328637909752109933769961305205078
Chelmsford County High School for Girls,2.0328154843167414962333815375540707951189153787032
Brooke Hill Academy,1.529166876087348812885919810358695965156854803008
Holcombe Grammar School,2.0660929687265074662232729314535438207826895869032
William Howard School,1.7001230559877019257142930271413134797429880169142
Royal Latin School,1.529166876087348812885919810358695965156854803008
Wycombe High School,1.529166876087348812885919810358695965156854803008
Cams Hill School,1.529166876087348812885919810358695965156854803008
Sir Thomas Rich's School,1.529166876087348812885919810358695965156854803008
Castle View Enterprise Academy,2.1016548320620350676526224489956430395800948815562
Longdean School,2.0328154843167414962333815375540707951189153787032
Brockhill Park Performing Arts College,1.562444360497114782875811204258168990820629011208
Bungay High School,2.0328154843167414962333815375540707951189153787032
Tonbridge Grammar School,1.529166876087348812885919810358695965156854803008
Yesoiday Hatorah School,1.529166876087348812885919810358695965156854803008
Tredworth Infant School,1.6511422720425810745944145181493264358089922002639
Oasis Academy Oldham,1.885185907097287235196108187282771046344233615628
Newquay Junior Academy,1.5563545647308427060582016626563218103912542036457
The Romsey School,2.1314648028066221454360515074469971098654288748141
Goffs School,1.6111286505583173033172123698030587316013508376654
Oasis Academy Coulsdon,2.1704941798073286390718633604372152840412743844093
Trinity School,1.598006223832642384305160721800268209618034305861
Highsted Grammar School,1.529166876087348812885919810358695965156854803008
Bournemouth School,1.529166876087348812885919810358695965156854803008
Broadclyst Community Primary School,1.6511422720425810745944145181493264358089922002639
Ark Oval Primary Academy,1.7663815309233155350155984714931622279172624431213
Alexandra Park School,2.085951532526680186522635333903129021309873273106
Blackawton Primary School,1.7542019393907713813803793882894678670585128279966
St Philip's CofE Primary School,1.6511422720425810745944145181493264358089922002639
Ark Atwood Primary Academy,1.8163465593519936637768672758411988018830541127749
Stalham High School,2.0328154843167414962333815375540707951189153787032
St Aidan's Church of England High School,2.0328154843167414962333815375540707951189153787032
Woodfield School,3.044268490255891941382955407915505247205826157532
The Bishop of Winchester Academy,1.5755667872227897018878628522609595128039455430124
The Priory Witham Academy,1.9178289944478033213358331552240447369374303274678
The Avenue Special School,2.9777135214363600014031726201165591958782777411319
Peafield Lane Academy,1.6809522427871681523778435766006805060943261935217
Grace Academy Darlaston,2.2924695757625609007803580682278457546934117816652
Three Towers Alternative Provision Academy,2.975429142510598369963714496473933002744646654679
The Canon Peter Hall CofE Primary School,1.7199816197878746460136554295908986802701717031169
Cheltenham Bournside School and Sixth Form Centre,2.1016548320620350676526224489956430395800948815562
Holyrood Academy,2.0328154843167414962333815375540707951189153787032
Warren Road Primary School,1.529166876087348812885919810358695965156854803008
Garforth Academy,2.0328154843167414962333815375540707951189153787032
"St Mary's Catholic First School, Dorchester",1.6879848737465709945722856830016238476482679177636
Rochford Primary and Nursery School,1.6642646987682559936064661661521169577923087320682
Charles Darwin School,2.0328154843167414962333815375540707951189153787032
The St Leonards Academy,2.1419649474312038798369559492960594067978108139983
Caistor Yarborough Academy,2.2665626254875293261565978632404181025008828038743
Oasis Academy Wintringham,2.3686794576425888675657301685814633726258365149274
Hillcroft Primary School,1.7475072116067000923576263643996265574218746099218
Goole High School,2.1704941798073286390718633604372152840412743844093
Urmston Grammar Academy,2.1016548320620350676526224489956430395800948815562
Stanwick Primary School,0.95667892011266255811921717172174889073361472445972
Wigmore Primary School,1.6155804087070534731650650006072272170115869056108
Thornden School,1.598006223832642384305160721800268209618034305861
The Priory Primary School,1.598006223832642384305160721800268209618034305861
Westerings Primary Academy,1.5589768468319358906693488688100500354421887962658
Burford Primary and Nursery School,0.95667892011266255811921717172174889073361472445972
"The Academy, Selsey",2.138497433766024987630493613847940451419370599056
Redhill Academy,2.1704941798073286390718633604372152840412743844093
Westbury-On-Trym Church of England Academy,1.529166876087348812885919810358695965156854803008
Abbey Junior School,1.5563545647308427060582016626563218103912542036457
Falmouth School,2.0398481152761443384278236439550141366728571029451
St Mary's Church of England Junior School,1.6511422720425810745944145181493264358089922002639
Mawgan-in-Pydar Community Primary School,1.6809522427871681523778435766006805060943261935217
Shoreham Academy,2.062625455061328574016810596005424865404249371961
Wickersley Northfield Primary School,1.6809522427871681523778435766006805060943261935217
The Priory City of Lincoln Academy,2.322279546507147978563787126679199824978745774923
St Mary Queen of Martyrs VC Academy,1.6511422720425810745944145181493264358089922002639
Amery Hill School,2.0398481152761443384278236439550141366728571029451
Pewsey Primary School,1.6511422720425810745944145181493264358089922002639
Oasis Academy Limeside,1.7830690749422276937869758819417257762192799045748
East Allington Primary School,2.2508179166607612225333990090838993554666316794498
St Matthias Church of England Primary School,1.6783299606860749677666963704469522810433916009016
Estcourt Primary Academy,1.6783299606860749677666963704469522810433916009016
Ashmole Academy,2.1086874630214379098470645553965863811340366057982
Morville CofE (Controlled) Primary School,1.7199816197878746460136554295908986802701717031169
The Polesworth School,2.1314648028066221454360515074469971098654288748141
Kader Academy,1.5835422533743365992304835149539476556256536042834
All Saints Church of England Academy,2.2508179166607612225333990090838993554666316794498
Highdown School and Sixth Form Centre,2.0328154843167414962333815375540707951189153787032
Goddard Park Community Primary School,1.6511422720425810745944145181493264358089922002639
Dame Alice Owen's School,2.0328154843167414962333815375540707951189153787032
Westminster Academy,2.1090253661967694630187536379076884130513401119654
Huish Episcopi Academy,1.5589768468319358906693488688100500354421887962658
The Sir Robert Woodard Academy,2.1775268107667314812663054668381586255952161086513
Norton-Le-Moors Primary Academy,1.6642646987682559936064661661521169577923087320682
St Elizabeth's Catholic Primary School,1.6809522427871681523778435766006805060943261935217
Horizon Primary Academy,1.6809522427871681523778435766006805060943261935217
Princes Risborough,1.7865365886074065859934382173898447315977201195171
Whitefield School,2.3199951675813863471243290030365736318451146884701
Noadswood School,1.529166876087348812885919810358695965156854803008
Stewart Fleming Primary School,1.5589768468319358906693488688100500354421887962658
Southend High School for Girls,1.529166876087348812885919810358695965156854803008
The Coopers' Company and Coborn School,2.1419649474312038798369559492960594067978108139983
The Langley Academy,2.1445872295322970644481031554497876318487454066184
King Edward VI Camp Hill School for Girls,2.0328154843167414962333815375540707951189153787032
"St Mary's Catholic Primary School, Swanage",1.6511422720425810745944145181493264358089922002639
Congleton High School,2.0328154843167414962333815375540707951189153787032
Whitehill Primary School,1.6511422720425810745944145181493264358089922002639
Challney High School for Boys,2.1682098008815670076324052367945890909076432979564
St Martin's School Brentwood,2.0398481152761443384278236439550141366728571029451
"St Mary's Catholic Primary School, Falmouth",1.5563545647308427060582016626563218103912542036457
St Buryan Primary School,1.5361995070467516550803619167596393067107965272499
Northumberland Heath Primary School,1.7865365886074065859934382173898447315977201195171
Bexley Grammar School,2.0328154843167414962333815375540707951189153787032
Brooke Weston Academy,2.062625455061328574016810596005424865404249371961
Oasis Academy Brightstowe,2.3257470601723268707702494621273187803571859898652
Overton Grange School,2.1134357150550791206020485381549035295543472435872
Alcester Academy,2.154790880271973757941876245344701265771052775959
Bringhurst Primary School,1.598006223832642384305160721800268209618034305861
The Piggott School,2.0600031729602353894056633898516966403533147793409
New Line Learning Academy,2.191971385151295231091436492708100709527631999626
St Ursula's E-ACT Academy,1.6053767579673767796712919107123135830892795362702
St John's Church of England Primary Academy,1.6975421831780219635963575600515899834560829402682
The Gateway Academy,2.2306628589766701715555592631872168517861740030541
Nottingham Girls' Academy,2.1647422872163881154259429013464701355292030830141
Havant Academy,2.3296500806418823739299183155912451984499910053322
Pelynt School,0.95667892011266255811921717172174889073361472445972
Chesham Grammar School,1.5589768468319358906693488688100500354421887962658
"Our Lady's Catholic Primary School, Barnstaple",1.7081399314306620455501254288983063513287255941594
Oasis Academy Shirley Park,1.78882096753316821743289634103247092473135120597
Bucklers Mead Academy,2.0328154843167414962333815375540707951189153787032
The Macclesfield Academy,2.4746573757602434503560444597088167221737381757872
Park Community School,2.3590245445820928407601408560267918060209601980653
Langley Hall Primary Academy,1.6312837082424083542950521156997412352818085140611
Hillyfield Primary Academy,1.6844197564523470445843059120487994614727664084639
Ashperton Primary Academy,1.6511422720425810745944145181493264358089922002639
Woodford Halse Church of England Primary Academy,1.6511422720425810745944145181493264358089922002639
Harrow Gate Academy,1.6511422720425810745944145181493264358089922002639
Casterton College Rutland,2.154790880271973757941876245344701265771052775959
St Martin At Shouldham Church of England Primary Academy,1.5422893028130237318979714583614864871401713348123
Chelmer Valley High School,1.529166876087348812885919810358695965156854803008
Tiffin School,1.598006223832642384305160721800268209618034305861
Cirencester Deer Park School,2.1016548320620350676526224489956430395800948815562
Chislehurst and Sidcup Grammar School,2.0731255996859103084177150378544871623366313111452
Bohunt School,1.529166876087348812885919810358695965156854803008
Hardenhuish School,1.529166876087348812885919810358695965156854803008
The St Marylebone CofE School,2.7272788362466600127085788839816483401942928545073
Hans Price Academy,2.3257470601723268707702494621273187803571859898652
Thurstable School Sports College and Sixth Form Centre,2.1314648028066221454360515074469971098654288748141
Jotmans Hall Primary School,1.6809522427871681523778435766006805060943261935217
Crabtree Junior School,1.529166876087348812885919810358695965156854803008
Skegness Academy,2.2534401987618544071445462152376275805175662720699
Brentwood County High School,2.0398481152761443384278236439550141366728571029451
Royal Wootton Bassett Academy,2.0328154843167414962333815375540707951189153787032
Bentley Wood High School,2.1480547431974759566545654908979065872271856215606
Sir Roger Manwood's School,1.9639761365714479248141406261124985506577358758501
Kennington Park Academy,2.5272446862900147637284604702105815211904644380609
Three Peaks Primary Academy,1.760291735157043458197988929891315047487887635559
Samuel Ward Academy,2.0328154843167414962333815375540707951189153787032
St Edward's Church of England School & Sixth Form College,2.1656851224095188808027754661455662966537699996937
The Tiffin Girls' School,1.598006223832642384305160721800268209618034305861
Edith Cavell Academy and Nursery,1.6879848737465709945722856830016238476482679177636
Eden Primary,1.7497915905324617237970844880422527505555056963748
Redmarley Church of England Primary School,1.5361995070467516550803619167596393067107965272499
Folkestone Academy,2.162120005115294930814795695192741910478268490394
St Cedd's Church of England Primary School,1.5931971664348326260360728275086192222305299211455
Outwood Academy Ripon,2.1349323164718010376425138428951160652438690897563
Harris Academy Falconwood,2.1977232777422357547373569517988458580397033010212
Dixons Allerton Academy,2.1880683646817397279317676392441742914348269841591
Barnes Infant Academy,1.6409386213029043811006414282544128018866848309232
Bishop Ramsey Church of England School,2.0328154843167414962333815375540707951189153787032
The Bishop Bell Church of England Mathematics and Computing Specialist School,0.95667892011266255811921717172174889073361472445972
The Isaac Newton Primary School,1.6879848737465709945722856830016238476482679177636
Sutton Coldfield Grammar School for Girls,1.529166876087348812885919810358695965156854803008
Jerry Clay Academy,1.6511422720425810745944145181493264358089922002639
Market Harborough Church of England Academy,1.5931971664348326260360728275086192222305299211455
Badger Hill Primary School,0.95667892011266255811921717172174889073361472445972
Crosshall Infant School Academy Trust,1.6809522427871681523778435766006805060943261935217
St Peter's School,2.1016548320620350676526224489956430395800948815562
Pickhurst Infant Academy,1.6809522427871681523778435766006805060943261935217
Hessle High School and Penshurst Primary School,1.9639761365714479248141406261124985506577358758501
Castle Hill Junior School,1.7663815309233155350155984714931622279172624431213
The Brent Primary School,1.6581749030019839167888566245502697773629339245058
Shirebrook Academy,2.1016548320620350676526224489956430395800948815562
Aston Manor Academy,2.1016548320620350676526224489956430395800948815562
"Gordons Children's Academy, Infant",2.975429142510598369963714496473933002744646654679
North Birmingham Academy,2.1682098008815670076324052367945890909076432979564
Shenley Brook End School,1.5896320491406086760480930565557948360550284118457
Moulsham Infant School,1.529166876087348812885919810358695965156854803008
The Hart School,1.777275773060860657876497692294027258799979666856
Harris Girls Academy Bromley,2.1647422872163881154259429013464701355292030830141
Bishop Wordsworth's Grammar School,1.598006223832642384305160721800268209618034305861
Oatlands Community Infant School,0.95667892011266255811921717172174889073361472445972
Branston Community Academy,1.5589768468319358906693488688100500354421887962658
East Wickham Primary Academy,1.7475072116067000923576263643996265574218746099218
Oakwood Park Grammar School,1.598006223832642384305160721800268209618034305861
The John Wallis Church of England Academy,2.197681868450822532244145212734841129275673785047
Ryders Hayes School,1.6879848737465709945722856830016238476482679177636
Finham Park School,1.6111286505583173033172123698030587316013508376654
Saint Gabriel's Catholic Voluntary Aided Primary School,1.6264746508445985960259642214080922478943041293455
"Holy Cross Catholic Primary School, Harlow",1.5922543312417018606592402627095230611059630044659
Longsands Academy,1.598006223832642384305160721800268209618034305861
Yardley Primary School,1.529166876087348812885919810358695965156854803008
Krishna Avanti Primary School,1.598006223832642384305160721800268209618034305861
Enmore Church of England Primary School,1.9639761365714479248141406261124985506577358758501
Kingsfield Primary School,1.7353276200741559387224072811959321965631249947971
"Stewards Academy - Science Specialist, Harlow",2.3165276539162074549178666675884546764666744735278
Heighington Church of England Primary School,1.5887868175765229684527779272614041057275227895236
The Broxbourne School,2.0328154843167414962333815375540707951189153787032
Black Firs Primary School,1.6642646987682559936064661661521169577923087320682
Forest Academy,1.5563545647308427060582016626563218103912542036457
Shiphay Learning Academy,1.6511422720425810745944145181493264358089922002639
Watford Grammar School for Girls,2.062625455061328574016810596005424865404249371961
Samworth Church Academy,1.6844197564523470445843059120487994614727664084639
The Gainsborough Academy,2.1704941798073286390718633604372152840412743844093
Eynsham Community Primary School,1.5361995070467516550803619167596393067107965272499
Concord Junior School,1.6975421831780219635963575600515899834560829402682
Lordswood Girls' School and Sixth Form Centre,2.1016548320620350676526224489956430395800948815562
The Kibworth School,1.6383163392018111964894942221006845768357502383031
Aston Lodge Primary School,0.95667892011266255811921717172174889073361472445972
"Minsthorpe Community College, A Specialist Science College",2.1257129102156816217901310483562519613533575734189
Dane Court Grammar School,2.0328154843167414962333815375540707951189153787032
"Teignmouth Community School, Exeter Road",1.5422893028130237318979714583614864871401713348123
Lime Tree Primary Academy,1.6511422720425810745944145181493264358089922002639
Purleigh Community Primary School,1.0325508988173589717329001895642644767487359515548
Alt Academy,1.6844197564523470445843059120487994614727664084639
Queens' School,2.1086874630214379098470645553965863811340366057982
Grove Wood Primary School,1.5660094777913387328637909752109933769961305205078
Fulwood Academy,2.2511144105456662634405303610380480184767062492934
Weydon School,2.0328154843167414962333815375540707951189153787032
Settlebeck High School,2.3170763915963748318347044534357481036409061056569
The Mill Academy,1.7142297271969341223677349705001535317581004017217
Twyford Church of England High School,2.1480547431974759566545654908979065872271856215606
Cuxton Community Infant School,1.6111286505583173033172123698030587316013508376654
Albert Bradbeer Primary Academy,1.6844197564523470445843059120487994614727664084639
Dixons City Academy,2.1016548320620350676526224489956430395800948815562
Bristol Metropolitan Academy,2.2700301391527082183630601986885370578793230188165
Westcliff High School for Girls,1.529166876087348812885919810358695965156854803008
The Magna Carta School,2.0328154843167414962333815375540707951189153787032
Priory School,3.0320888987233477877477363247118108863470765424073
Welling School,2.0959029394710945440067019899048978910680235801611
St Aldhelm's Academy,2.8592056391463066319011402477740476806045805588183
Yewlands Academy,2.2236302280172673293611171567862735102322322788121
Sir William Romney's School,2.2236302280172673293611171567862735102322322788121
George Spencer Academy and Technology College,2.0328154843167414962333815375540707951189153787032
North West London Jewish Day School,1.6576261653218165398720188387029763501887022923767
Sir John Leman High School,1.5589768468319358906693488688100500354421887962658
Weston St Mary Church of England Primary School,1.885185907097287235196108187282771046344233615628
Holmes Chapel Comprehensive School,2.062625455061328574016810596005424865404249371961
Feversham College,2.1778647139420630344379945493492606575125196148184
Maltby Academy,2.1880683646817397279317676392441742914348269841591
Brookfield Academy Trust,2.154790880271973757941876245344701265771052775959
Walton High,2.154790880271973757941876245344701265771052775959
Crosshall Junior School,1.5422893028130237318979714583614864871401713348123
Castleford Academy,2.1846008510165608357253053037960553360563867692169
Sirius Academy West,2.1679133069976486769539278933474917877543693077634
John Madejski Academy,2.2287725775638719285760959184963933926028782011516
Cherry Tree Academy Trust Marham Infant,1.6511422720425810745944145181493264358089922002639
Oaklands Catholic School,1.529166876087348812885919810358695965156854803008
Blessed Robert Widmerpool Catholic Primary and Nursery School,1.7331040465135495650257070775936892022534882349213
Hodgson Academy,1.529166876087348812885919810358695965156854803008
St Margaret's Academy,1.6511422720425810745944145181493264358089922002639
St Keverne Community Primary School,2.1288425207055289608249043012932688848144942821939
Flixton Girls School,1.6312837082424083542950521156997412352818085140611
The Quest Academy,2.1291804238808605139965933838043709167317977883611
Smarden Primary School,1.6809522427871681523778435766006805060943261935217
Cedars Upper School,2.1016548320620350676526224489956430395800948815562
Whitehill Community Academy,1.6511422720425810745944145181493264358089922002639
Park High School,2.0459379110424164152454331855568613171022319105075
Hinchingbrooke School,1.6742161057126703510905328221538858275504590391233
Nene Park Academy,2.1775268107667314812663054668381586255952161086513
Audenshaw School,2.0328154843167414962333815375540707951189153787032
West Park School,1.529166876087348812885919810358695965156854803008
Twynham School,2.2236302280172673293611171567862735102322322788121
Kingsmead Academy,1.598006223832642384305160721800268209618034305861
Independent Jewish Day School,1.6576261653218165398720188387029763501887022923767
St Martin's School,0.95667892011266255811921717172174889073361472445972
Oreston Community Academy,1.6511422720425810745944145181493264358089922002639
The Priory Ruskin Academy,1.7270142507472774882080975359918420218241134273589
St Stephen's Junior School,1.5887868175765229684527779272614041057275227895236
Hitchin Girls' School,2.0328154843167414962333815375540707951189153787032
King Alfred's,1.605038854792045226499602828201211551171976030103
Water Lane Primary Academy,1.6111286505583173033172123698030587316013508376654
Bodriggy Academy,1.6809522427871681523778435766006805060943261935217
Sheffield Park Academy,2.1314648028066221454360515074469971098654288748141
Hylands School,2.062625455061328574016810596005424865404249371961
Ormiston Maritime Academy,2.2534401987618544071445462152376275805175662720699
Chiltern Hills Academy,1.7545398425661029345520684708005698989758163341638
Pear Tree Primary School,1.5361995070467516550803619167596393067107965272499
Denbigh School,2.0328154843167414962333815375540707951189153787032
Falconer's Hill Academy,1.7865365886074065859934382173898447315977201195171
"St Peter's Church of England Primary School, Cassington",1.6809522427871681523778435766006805060943261935217
Westlands School,2.062625455061328574016810596005424865404249371961
Wren Academy,2.1445872295322970644481031554497876318487454066184
The Littlehampton Academy,1.6523816011196301706497244263955199000868331071365
Duke of York's Royal Military School,2.9644934910826267348382575451161146029547004946206
Highams Park School,2.0459379110424164152454331855568613171022319105075
Studley High School,1.598006223832642384305160721800268209618034305861
Ilsham Church of England Academy,1.529166876087348812885919810358695965156854803008
Sir William Borlase's Grammar School,1.529166876087348812885919810358695965156854803008
St Dunstan's School,1.529166876087348812885919810358695965156854803008
The Harefield Academy,2.2876605183647511425112701739361967673059073969496
Severn Beach Primary School,1.717697240862113014574197305948272487136540616664
Bishop Creighton Academy,1.7497915905324617237970844880422527505555056963748
Oasis Academy Immingham,1.7001230559877019257142930271413134797429880169142
St John's Catholic Primary School,1.7081399314306620455501254288983063513287255941594
Maghull High School,2.1016548320620350676526224489956430395800948815562
Whitehorse Manor Junior School,2.0600031729602353894056633898516966403533147793409
John Wheeldon Primary Academy,1.562444360497114782875811204258168990820629011208
